# CSV-File created with merge-csv.com
# -----------------------------------------------------------

UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Ordinary people,@FAAAJAAARR,2020-01-14T07:47:52.000Z,"Ordinary people
@FAAAJAAARR
·
14 Jan 2020","Membalas 
@vrzeh
 dan 
@PREKSU
Sanune wong magang lurah terus ga dadi lur. Wkwk",,,,,[],https://twitter.com/FAAAJAAARR/status/1216990298510807049
wongsepele.,@wahyuawan_,2020-01-14T12:20:44.000Z,"wongsepele.
@wahyuawan_
·
14 Jan 2020","Membalas 
@asnntrm
Hoo wkwkw
Magang mut
1",,1,,,[],https://twitter.com/wahyuawan_/status/1217058969908178944
-,@mmmzsky,2020-01-14T15:24:07.000Z,"-
@mmmzsky
·
14 Jan 2020","Membalas 
@ccpurwaningtyas
Magang tvri po cay
1",,1,,,[],https://twitter.com/mmmzsky/status/1217105117574381568
Marimo,@normapbs,2020-01-14T14:33:40.000Z,"Marimo
@normapbs
·
14 Jan 2020","Membalas 
@ninanafh
Itu kan cuma magang ga lama deh kyknya
1",⚡,1,,,[],https://twitter.com/normapbs/status/1217092420736651264
njemsky,@ahmadNjemut,2020-01-14T02:32:53.000Z,"njemsky
@ahmadNjemut
·
14 Jan 2020","Membalas 
@febrikrnw
 dan 
@changejuicy
Admin magang oo iki??
2",,2,,,[],https://twitter.com/ahmadNjemut/status/1216911030581747712
Dika,@andikarizki98,2020-01-14T12:12:27.000Z,"Dika
@andikarizki98
·
14 Jan 2020","Membalas 
@nilamchyp
 dan 
@dinaaaav
Magang ngising turu
1",,1,,,[],https://twitter.com/andikarizki98/status/1217056885544603648
Kalèb,@ahmadesu_,2020-01-14T22:30:53.000Z,"Kalèb
@ahmadesu_
·
15 Jan 2020","Membalas 
@ahmadesu_
Kemarinmah emang posisinya pada sama2 cape abis magang jugaa.  Jadi sans ajaa da itumah cuman kesel faktor capee ajaa",,,,,[],https://twitter.com/ahmadesu_/status/1217212516406677504
Gojo D. Abud Tanjiro,@arifbdmnm,2020-01-14T14:57:46.000Z,"Gojo D. Abud Tanjiro
@arifbdmnm
·
14 Jan 2020","Membalas 
@silvianastiti
Tapi menurutku ak sepakat sama yg punya tempat magang itu Sil, tih diakhir ketahuan cara berkomunikasi dia dinilai salah
1",🍥,1,,,[],https://twitter.com/arifbdmnm/status/1217098488367874048
M Arif Rahman,@arievrahman,2020-01-14T00:47:10.000Z,"M Arif Rahman
@arievrahman
·
14 Jan 2020","Membalas 
@wiranurmansyah
Wkwkwk kamu sebagai anak magang gimana sih mzzzz
1",,1,,,[],https://twitter.com/arievrahman/status/1216884427772420096
Ma Lez,@SuaraSerakD,2020-01-14T04:30:00.000Z,"Ma Lez
@SuaraSerakD
·
14 Jan 2020","Membalas 
@fajar_ardi7
Iya ya... Masa sih lg magang jd tukang atur jalan dibilang norak. Kan biasa kl ada org magang...gimana sih bang 
@Raj4Purwa
 ini... Besok2 kl dia mau magang jd tukang masuk got pasti dinyinyirin lagi deh...ish...",,,,,[],https://twitter.com/SuaraSerakD/status/1216940504832602112
"Sukseskan VAKSIN, pake MASKER, CEK SUHU DI JIDAT",@aryantdnti,2020-01-14T12:16:48.000Z,"Sukseskan VAKSIN, pake MASKER, CEK SUHU DI JIDAT
@aryantdnti
·
14 Jan 2020","Membalas 
@GiaPratamaMD
Makasih dok, saya mundur total untuk ngerjain magang dr kampus. Temen"" uda pada jalan, saya belom. Dijalanin aja bismillah.",,,,,[],https://twitter.com/aryantdnti/status/1217057977774948355
-,@mmmzsky,2020-01-14T15:30:20.000Z,"-
@mmmzsky
·
14 Jan 2020","Membalas 
@ccpurwaningtyas
Oh magang kerja to kamu cay, kirain magang yg sebulan nan buat kampus, oke aku mau kesitu yg deket
1",,1,,,[],https://twitter.com/mmmzsky/status/1217106683425484801
Grace,@nengutets,2020-01-14T16:48:58.000Z,"Grace
@nengutets
·
14 Jan 2020","Membalas 
@ellellells
Menurutku, memang tidak ideal cara si pengirim pesan dalam mencari kesempatan magang. Namunnn, ini bisa diperbaiki. MENURUT AKU, LHO, YAAA... 
Doski juga udah minta maaf. Heu. Paleng langsung.
1",,1,,,[],https://twitter.com/nengutets/status/1217126470763499526
Oleksandr,@Olie_shykes,2020-01-14T01:40:36.000Z,"Oleksandr
@Olie_shykes
·
14 Jan 2020",Abis magang ke greenland ah,,,,,[],https://twitter.com/Olie_shykes/status/1216897874539114497
ireyogya,@ireyogya,2020-01-15T07:52:55.000Z,"ireyogya
@ireyogya
·
15 Jan 2020","*Peluang Kerja Melalui Jalur Magang*
IRE membuka peluang bagi lulusan S1 untuk menjadi asisten peneliti melalui seleksi jalur magang. Kegiatan akan diselenggarakan pada Selasa s.d. Jumat, 28 – 31 Januari 2020. Lamaran magang paling lambat diterima pada Senin, 27 Januari 2020.
4
3",,,4,3,['https://pbs.twimg.com/media/EOTo9mJUYAESg-_?format=jpg&name=small'],https://twitter.com/ireyogya/status/1217353959083393026
M,@mutaaaaw,2020-01-15T15:25:16.000Z,"M
@mutaaaaw
·
15 Jan 2020","Geng SMA ku lg pd kkn, sidang magang, uas. Lah akkkk??? Ak sibuk jg dong, sibuk jualan wkwkwk
Mau itu liburan berkedok kkn, sidang magang blm kelar yg penting tetep fokus dan semangatttt. Wuff yuuu geng positif kooo!
2",🌈 💛,,,2,['https://pbs.twimg.com/media/EOVQXsjVAAAV-9m?format=jpg&name=900x900'],https://twitter.com/mutaaaaw/status/1217467796788924416
barbariang,@firamaaa,2020-01-15T14:48:20.000Z,"barbariang
@firamaaa
·
15 Jan 2020","Dulu nulis nama gebetan di kata pengantar laporan magang trs ending nya udahan, trs pas di cetak hardcover di edit lagi ngilangin namanya. Ehh lah skarang dateng lagi dianya 
Sehoror itu kahh nulis nama gebetan/doi di kata pengantar??
Dita Juwita 
@sangjuwita
 · 14 Jan 2020
- kasih kado berbentuk kain
- ajak ke museum gajah
- ajak ke curug
- nulis nama pacar di kata pengantar skripsi :))
Apa lagi mitosnya?
Tampilkan utas ini",,,,,['https://pbs.twimg.com/profile_images/1510775165730582533/53D38YUB_mini.jpg'],https://twitter.com/firamaaa/status/1217458500730675201
aeh,@keyjancuk,2020-01-15T13:57:00.000Z,"aeh
@keyjancuk
·
15 Jan 2020","Jinguk magang sama kuliah kok semangat magang yoo
Apakah pertanda kerjo ae ?
1
1",,1,,1,[],https://twitter.com/keyjancuk/status/1217445583989821440
cah,@tweetsofcahya,2020-01-15T17:07:27.000Z,"cah
@tweetsofcahya
·
16 Jan 2020","Jancok jancok arep magang nengndi , kabeh sik di pengeni karo dosen kok raono jawaban",,,,,[],https://twitter.com/tweetsofcahya/status/1217493508472180742
𝚅𝚒𝚌𝚔𝚢,@cttncndyj,2020-01-15T04:38:01.000Z,"𝚅𝚒𝚌𝚔𝚢
@cttncndyj
·
15 Jan 2020","Ku pusing cari kos, soalnya ongkos ke tempat magang mahal banget pp, uang saku abis buat pp doang ini 
1",💫 😭 😭 😭,1,,,[],https://twitter.com/cttncndyj/status/1217304907679772673
Andrean Wicaksono,@witjaksonowicak,2020-01-15T15:42:39.000Z,"Andrean Wicaksono
@witjaksonowicak
·
15 Jan 2020",Dan ternyata professor di situ adalah ibu dari mahasiswa yang pernah ikut VIA lalu magang di kantorku juga. Kaget dungs aku. Yaampun dunia sempit sekali ,😆,,,,[],https://twitter.com/witjaksonowicak/status/1217472170781134848
Oki,@okinand,2020-01-15T06:49:13.000Z,"Oki
@okinand
·
15 Jan 2020","Membalas 
@bubleteah
Magang bakti BCA
1",,1,,,[],https://twitter.com/okinand/status/1217337925865619456
kyrahna.,@cempeguling,2020-01-15T11:05:41.000Z,"kyrahna.
@cempeguling
·
15 Jan 2020","Membalas 
@mbadoksoloraya
magang nenggonmu za",,,,,[],https://twitter.com/cempeguling/status/1217402468675440640
waaaaannnnn,@Marfiansyah06,2020-01-15T08:35:00.000Z,"waaaaannnnn
@Marfiansyah06
·
15 Jan 2020","Membalas 
@teerabika
Magang lapangan heu heu",,,,,[],https://twitter.com/Marfiansyah06/status/1217364548765675522
Anin,@aaaniiindyaaa,2020-01-15T13:42:38.000Z,"Anin
@aaaniiindyaaa
·
15 Jan 2020","Membalas 
@too__fragile
wiiiii magang dimanaaa",,,,,[],https://twitter.com/aaaniiindyaaa/status/1217441967207903232
alindardiantoro,@alindardiantoro,2020-01-15T10:15:05.000Z,"alindardiantoro
@alindardiantoro
·
15 Jan 2020","Membalas 
@_volimteee
Nah kan, aku pun pulang magang langsung rebahan sampek tidur wkwk
1",,1,,,[],https://twitter.com/alindardiantoro/status/1217389733472456704
mahesapww,@mhsapwpw,2020-01-15T11:10:08.000Z,"mahesapww
@mhsapwpw
·
15 Jan 2020","Membalas 
@Dianfahma
KEZEL SAMA ANAK KELAS A. NGAMBIS BANGETTT
SINI MAU MAGANG AJA BARU NYIAPIN BADAN, SEBULAN MAU LEYEH LEYEH DULU. KARENA 3 BULAN BAKAL MBABU KAN EHHHH
MAAP DI DI REPLY BIKES MAU RETWEET DENGAN KOMENTAR KAGA BISA
1",,1,,,[],https://twitter.com/mhsapwpw/status/1217403587946434560
cintai ususmu,@mabokyakult,2020-01-15T15:48:35.000Z,"cintai ususmu
@mabokyakult
·
15 Jan 2020","Membalas 
@suffocate_jay
 dan 
@dokterhewan86
Waktu magang kemarin disana iya sih, kaget aja yg bawa ke klinik dari tempat jauh jauh",,,,,[],https://twitter.com/mabokyakult/status/1217473663127048193
kurnia,@Anggunkurniasr,2020-01-15T08:46:04.000Z,"kurnia
@Anggunkurniasr
·
15 Jan 2020","Membalas 
@xiximayz
 dan 
@Sinyouu
gek magang 2dino wes punah
1",,1,,,[],https://twitter.com/Anggunkurniasr/status/1217367332214849536
______michlsl,@_akarrdiana,2020-01-16T12:19:46.000Z,"______michlsl
@_akarrdiana
·
16 Jan 2020","Yang laen magang kerja praktek, aku magang jadi pengangguran.
3
1",,,3,1,[],https://twitter.com/_akarrdiana/status/1217783498494238721
si marah,@Meytull,2020-01-16T02:49:07.000Z,"si marah
@Meytull
·
16 Jan 2020","Blm siap bgt smt6, kkn magang:(
3
2",,3,2,,[],https://twitter.com/Meytull/status/1217639892450070534
Xabirin & Cahya,@rahmiko29,2020-01-16T11:22:20.000Z,"Xabirin & Cahya
@rahmiko29
·
16 Jan 2020",Nanti kita sambat tentang magang hari ini,,,,,['https://pbs.twimg.com/media/EOZie_RUUAAHV76?format=jpg&name=small'],https://twitter.com/rahmiko29/status/1217769045006487553
Rick Grimes,@lingkaranpenuh,2020-01-16T00:34:40.000Z,"Rick Grimes
@lingkaranpenuh
·
16 Jan 2020","Sudah 2 tahun tapi masih menjadi momen terbaik yang pernah ada, pahit manisnya kerasa banget, jadi pengen magang lagi tapi belum tentu nemu yang kaya gini, rindu kalian semua
1
1",,1,,1,['https://pbs.twimg.com/media/EOXOP8QVAAAr8KB?format=jpg&name=small'],https://twitter.com/lingkaranpenuh/status/1217606056882274304
,@elshadaidora,2020-01-16T01:16:48.000Z,"@elshadaidora
·
16 Jan 2020","Dari kemaren magang bawanya botol yg segini, soalna lagi radang:( so sad.",🦋,,,,['https://pbs.twimg.com/media/EOXX4qcUYAAEpX2?format=jpg&name=small'],https://twitter.com/elshadaidora/status/1217616657700376576
may,@kyuaction_,2020-01-16T15:31:31.000Z,"may
@kyuaction_
·
16 Jan 2020","Ku siap magang jd manager sj. Ehehhehe
Miha
@GyuMiha
 · 16 Jan 2020
)):!!! When sm gonna send more mangers to help kyuhyun and to protect him in the first place!!",,,,,"['https://pbs.twimg.com/profile_images/1449111952245018630/k15weTa2_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1217810087751737344/pu/img/IfX0ZA-RbCMtiu1G.jpg']",https://twitter.com/kyuaction_/status/1217831757023600640
ultraman,@HarsantioRama,2020-01-16T21:56:15.000Z,"ultraman
@HarsantioRama
·
17 Jan 2020",Duh anyeeng rek magang wae ge jangar euy:(,,,,,[],https://twitter.com/HarsantioRama/status/1217928577343057920
Mita Pratiwi Mustapa,@MitaMustapa,2020-01-16T13:31:43.000Z,"Mita Pratiwi Mustapa
@MitaMustapa
·
16 Jan 2020","Orang2 yang sukanya melipir setelah magang dan masih berseragam.. akhirnya dikira anak sekolah lagi study tour
NB: terima kasih kepada orang2 yang  sudah membuat kebocoran dimana-mana @ Museum Benteng Vredeburg https://instagram.com/p/B7Yd6VdBILE/?igshid=1s35sbi3avg6c…",😌 😌 😌,,,,[],https://twitter.com/MitaMustapa/status/1217801607729045504
Heri Akhmadi,@heriakhmadi,2020-01-16T14:22:33.000Z,"Heri Akhmadi
@heriakhmadi
·
16 Jan 2020","Mendampingi mahasiswa bimbingan magang dr Khon Kaen University dan  mahasiswa reguler dr Kiribati mempelajari agribisnis cabai dan pasar lelang cabai merah di Kulon Progo
.
Accompanied internship students from Khon… https://instagram.com/p/B7Yjun7nhEN/?igshid=dhbl8swkwra6…",,,,,[],https://twitter.com/heriakhmadi/status/1217814399542366208
Lodi,@iceicebbiy,2020-01-16T12:55:24.000Z,"Lodi
@iceicebbiy
·
16 Jan 2020","mo bayar tiket ke Indomaret, tbtb inget jaman magang mo beli tiket buat pulang ke mlg, udah buruburu ke alfa sama manok bjat bayar tiket, pas udah balik kos baru sadar aku salah tanggal mesennya:)))
1",🦉,1,,,[],https://twitter.com/iceicebbiy/status/1217792468508299265
baby lola,@lamelocious,2020-01-16T02:15:51.000Z,"baby lola
@lamelocious
·
16 Jan 2020","Buka Twitter bahasnya nikahan. Buka Ig liat temen pada post lamaran. Buka wa temen updatenya foto background biru. Gue? Masih pusing nih mikirin magang, skripsi, kerjaan, kuliah. Nikah gampang Shay, nurutin gengsi yg bikin mau mondar. Belom lagi dibandingin anak tetangga",🎀,,,,[],https://twitter.com/lamelocious/status/1217631519235174400
bonjol happy,@lemburbagaikuda,2020-01-16T02:01:29.000Z,"bonjol happy
@lemburbagaikuda
·
16 Jan 2020","Membalas 
@aufahmdh
Magang neng
1",,1,,,[],https://twitter.com/lemburbagaikuda/status/1217627902994341889
Muhammad Rizky,@riseuptowin,2020-01-16T00:35:11.000Z,"Muhammad Rizky
@riseuptowin
·
16 Jan 2020","Membalas 
@Prambors
1
2",,,1,2,[],https://twitter.com/riseuptowin/status/1217606186930851845
,@elshadaidora,2020-01-16T16:29:05.000Z,"@elshadaidora
·
16 Jan 2020","Membalas 
@lonelylunar__
Pengenn, tapi magang:(
1",🦋,1,,,[],https://twitter.com/elshadaidora/status/1217846244292186119
IG: nur_akhlis,@akhlisnur,2020-01-16T02:40:52.000Z,"IG: nur_akhlis
@akhlisnur
·
16 Jan 2020","Kunjungan kedua ke Mahasiswa IAIN Kediri yang sedang MAGANG.
iain_kediri 
iainkedirikeren 
iainkedirikekinian_ 
@iain_kediri
 
@iainkedirihitz
 @ MTSN 1 Pare (MTS Model)
instagram.com
Nur Akhlis (@nur_akhlis) • Instagram photos and videos",,,,,['https://pbs.twimg.com/card_img/1530914237559627777/EeU_aBJM?format=jpg&name=240x240'],https://twitter.com/akhlisnur/status/1217637815556759553
Guntoro Ismail,@guntoroismail,2020-01-16T11:34:14.000Z,"Guntoro Ismail
@guntoroismail
·
16 Jan 2020","Membalas 
@fanifath
 dan 
@Ikanism
Magang jadi flash disk?????
1",,1,,,[],https://twitter.com/guntoroismail/status/1217772043166314496
Weasleyyy,@Divvvooo,2020-01-16T16:40:15.000Z,"Weasleyyy
@Divvvooo
·
16 Jan 2020","Membalas 
@SusaaanPratiwi
 dan 
@SusanPratiwi16
Harusnya ga usah magang san
1
1",,1,,1,[],https://twitter.com/Divvvooo/status/1217849054010281985
Sahlan Ramadhan,@sahlanramadhan,2020-01-16T00:12:40.000Z,"Sahlan Ramadhan
@sahlanramadhan
·
16 Jan 2020","Membalas 
@almuwahidan
Gw pernah begini jaman magang waktu STM :3 ",🙈,,,,[],https://twitter.com/sahlanramadhan/status/1217600521332125699
Rendi Pamungkas,@rendipamungkas,2020-01-16T18:23:56.000Z,"Rendi Pamungkas
@rendipamungkas
·
17 Jan 2020","Membalas 
@awanprasetyoo
ya biasalah.. kan dulu pas daftar magang kita background checking dulu wan ;)",,,,,[],https://twitter.com/rendipamungkas/status/1217875145617887232
Nayr yrrah,@nayryrrah,2020-01-16T01:49:37.000Z,"Nayr yrrah
@nayryrrah
·
16 Jan 2020","Membalas 
@xoxoydgvrl
Cowok lu magang dimana dah asik tuh keknye di ajak ngobrol",,,,,[],https://twitter.com/nayryrrah/status/1217624918386343936
ace,@mapaditya,2020-01-16T14:25:59.000Z,"ace
@mapaditya
·
16 Jan 2020","Membalas 
@introcryptovas
 dan 
@desaimber
Lagi sibuk magang kerja huehehehe",,,,,[],https://twitter.com/mapaditya/status/1217815263820697602
ak chandra nugraha,@chandraanugraha,2020-01-16T01:27:28.000Z,"ak chandra nugraha
@chandraanugraha
·
16 Jan 2020","Membalas 
@Prambors
Dlu saya juga magang di nasa. Dan aku menemukan planet baru. Yaitu planet ban  
@Prambors
1",😊 😂 😂 😂,1,,,[],https://twitter.com/chandraanugraha/status/1217619345611751425
anta,@ardiantarm,2020-01-16T00:40:40.000Z,"anta
@ardiantarm
·
16 Jan 2020","Membalas 
@Prambors
seru nya pas magang dulu. ada 
@nayasln
 nya. wkwkwk",,,,,[],https://twitter.com/ardiantarm/status/1217607567620231168
inar,@orngsuksesss,2020-01-16T01:04:23.000Z,"inar
@orngsuksesss
·
16 Jan 2020","Membalas 
@Prambors
Waktu magang di rtv kita ada 5 org, nah 1 cowo ini gabisa bgt nyatu sama kita2 gatau knp bisa gitu apa emg udh bawaan dari lahir mungkin. Sok ganteng gitu, sok paling ngerti tentang dunia media trs kalo senyum miring kiri. Pengen gue ributin aja kalo dia perempuan kesel
2
1",,2,,1,[],https://twitter.com/orngsuksesss/status/1217613533434658816
Logika Saja,@inikecap,2020-01-16T02:02:13.000Z,"Logika Saja
@inikecap
·
16 Jan 2020","Membalas 
@rezkinata
 @lisaelfenaa
 dan 
@taufiqkhair
Magang d jakarta tapi kaga d ngong ngmong nya ini
1",,1,,,[],https://twitter.com/inikecap/status/1217628088877502464
Nif,@hanifasyd,2020-01-16T08:19:19.000Z,"Nif
@hanifasyd
·
16 Jan 2020",Mas nya pernah ikut magang di klub atau belajar manajemen soal bola? Terkait tranksaksi dan pertukaran dokumen atau tes medis? Pgn tau cobas~,,,,,[],https://twitter.com/hanifasyd/status/1217722987433971712
Ring Satoe™,@RingSatoe,2020-01-16T00:54:00.000Z,"Ring Satoe™
@RingSatoe
·
16 Jan 2020","Membalas 
@poeticpicture
Kalau yg mengelola akun adalah orang media, mereka pasti turun ke lapangan langsung dari TKP. Tapi kalau narasinya gak 5W 1H, mungkin buzzer magang :)))",,,,,[],https://twitter.com/RingSatoe/status/1217610921331179520
Tyyy~,@sunnytea25,2020-01-16T06:02:05.000Z,"Tyyy~
@sunnytea25
·
16 Jan 2020",Oh Magang 4 dong....,,,,,['https://pbs.twimg.com/media/EOYZK9iU8AA-ADJ?format=jpg&name=small'],https://twitter.com/sunnytea25/status/1217688452793110528
Telo Ungu,@DemaliaMaharani,2020-01-16T02:53:05.000Z,"Telo Ungu
@DemaliaMaharani
·
16 Jan 2020","Membalas 
@shaftsany
Hmm magang?",,,,,[],https://twitter.com/DemaliaMaharani/status/1217640890472099840
yoongie,@emojinangis,2020-01-17T04:40:20.000Z,"yoongie
@emojinangis
·
17 Jan 2020","gua kalo ditanyain kapan magang
2",,,,2,"['https://pbs.twimg.com/media/EOdQB-mUUAA2y8S?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EOdQEDiUwAE_tTs?format=jpg&name=360x360']",https://twitter.com/emojinangis/status/1218030268516188160
Supermoonpink,@es_goyangg,2020-01-17T11:00:38.000Z,"Supermoonpink
@es_goyangg
·
17 Jan 2020","Kepala Sekolah dan Dewan Guru SDN Tangerang 1. Terima kasih atas kesempatannya telah mengizinkan kami untuk magang disekolah kaliann. Bahagia rasanya, semoga kalian sehat dan bahagia selalu pahlawan tanpa jasa ku. Aamiin",,,,,['https://pbs.twimg.com/media/EOenCaOUwAQjrw7?format=jpg&name=small'],https://twitter.com/es_goyangg/status/1218125972496502784
icamarica,@icamarica,2020-01-17T08:15:12.000Z,"icamarica
@icamarica
·
17 Jan 2020","Ah anak magang asuhanku nongol disini.
usembassyjkt
@usembassyjkt
 · 17 Jan 2020
Ingin #MagangKedubesAS? Lihat dulu yuk pengalaman dari para peserta magang tahun 2019 ttg momen paling menyenangkan mereka saat magang di #KedubesAS.
Informasi lebih lanjut >> https://id.usembassy.gov/embassy-consulates/jobs/internships/…
http://tiny.cc/FNSIP2020",🎓 💼 🗃,,,,"['https://pbs.twimg.com/profile_images/1237196747643981824/s3bpfOH__mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1218034117578805248/pu/img/kKUoPObb7K7C1flq.jpg']",https://twitter.com/icamarica/status/1218084340350930944
mahesapww,@mhsapwpw,2020-01-17T16:11:09.000Z,"mahesapww
@mhsapwpw
·
17 Jan 2020",Alhamdulillah kesebar ke 46 perusahaan besar di Indonesia. Tetep semangat gais. Im believe you can do it. Selamat magang untuk 2-3 bulan kedepan ya. Baik baik dan selalu baik di tempat magang kalian. Sehabis 2-3  bulan magang. Kita kumpul lagi buat cerita cerita indah permagangan,,,,,['https://pbs.twimg.com/media/EOfuLlKUUAAqMf9?format=jpg&name=900x900'],https://twitter.com/mhsapwpw/status/1218204118340104192
ade,@indradeeee,2020-01-17T11:43:38.000Z,"ade
@indradeeee
·
17 Jan 2020","Sugeng ndalu, ati seng mbien tau ngelarani
*keracunan lagu kui selama magang
2",,2,,,[],https://twitter.com/indradeeee/status/1218136794157346816
sri the wise,@princessjulidd,2020-01-17T14:21:07.000Z,"sri the wise
@princessjulidd
·
17 Jan 2020","anjir perjuangan diet gua tahun lalu ambyar gara2 magang di kap :)
1",,1,,,[],https://twitter.com/princessjulidd/status/1218176428560138240
aca,@littlenyxx,2020-01-17T06:22:23.000Z,"aca
@littlenyxx
·
17 Jan 2020","aneh gak ya, gak pernah ngomong apa2 tiba2 nanya tentang magang..",,,,,[],https://twitter.com/littlenyxx/status/1218055948213747712
raisa,@dwibiasaja,2020-01-17T11:53:03.000Z,"raisa
@dwibiasaja
·
17 Jan 2020",sedegdegan ini rasanya melihat hampir semua teman sudah magang,,,,,[],https://twitter.com/dwibiasaja/status/1218139166002704384
Oleksandr,@Olie_shykes,2020-01-17T09:31:16.000Z,"Oleksandr
@Olie_shykes
·
17 Jan 2020","Kalo nanti kebun raya Salim jadi, kayanya ga nerima anak magang karena Melihat sg teman2ku magang di kebun buah abis metik, bukannya di kumpul buat dijual malah masuk ke perut.
1",,1,,,[],https://twitter.com/Olie_shykes/status/1218103485025009664
Grace Amanda,@graceamnda,2020-01-17T15:43:45.000Z,"Grace Amanda
@graceamnda
·
17 Jan 2020","temen temen gue lebih galak masalah laporan magang gue dibanding diri gue sendiri
1
1
1",,1,1,1,[],https://twitter.com/graceamnda/status/1218197224162639873
Scadsa Lee,@Scadsa,2020-01-17T04:17:55.000Z,"Scadsa Lee
@Scadsa
·
17 Jan 2020",Baru 2 hari magang bagian funding udah pada minta dihujat ae. Apalagi KOC nya astagaaa,,,,,[],https://twitter.com/Scadsa/status/1218024628590989312
Artiyanza Putra,@artiyanza_putra,2020-01-17T16:40:53.000Z,"Artiyanza Putra
@artiyanza_putra
·
17 Jan 2020","Membalas 
@anggoroptr
Ora magang lip, nyambi dadi TL sampoerna
1",,1,,,[],https://twitter.com/artiyanza_putra/status/1218211598520553472
